Reference,Name,Height (m),Longitude,Latitude,Maidenhead Locator,valid from,valid to,deleted,Activations,last activated by,last date,
DA/AL-088,"Hochegg",902,10.69419956,47.66360092,JN57IP,20120401,20991231,0,0,,
DA/AL-089,"Sulzberg",921,10.65439987,47.65499878,JN57HP,20120401,20991231,0,0,,
DA/AL-090,"Upratsberg",899,10.46420002,47.84170151,JN57FU,20120401,20991231,0,1,DL9DRL/P,13/10/2017
DA/AL-091,"Bergmangalpe",855,10.56639957,47.82500076,JN57GT,20120401,20991231,0,1,DL9DRL/P,06/09/2017
DA/AL-092,"Ellenberg",798,10.59220028,47.74470139,JN57HR,20120401,20991231,0,2,DL9DRL/P,05/04/2018
DA/AL-093,"Oberellegg",1136,10.39999962,47.62060165,JN57EO,20120401,20991231,0,1,DL2DXA/P,21/08/2015
DA/AL-094,"Hohe Schulter",941,10.44219971,47.74060059,JN57FR,20120401,20991231,0,1,DL9DRL/P,09/08/2017
DA/AL-095,"Mittelberg",1092,10.42689991,47.64030075,JN57FP,20120401,20991231,0,1,DL9DRL/P,18/08/2018
DA/AL-096,"Oberschwarzenberg",966,10.45779991,47.67190170,JN57FQ,20120401,20991231,0,2,DL9DRL/P,22/08/2015
DA/AL-097,"Gehrenkopf",1896,10.45639992,47.46530151,JN57FL,20120401,20991231,0,0,,
DA/AL-098,"Hinterer Wilder",2359,10.38889980,47.36669922,JN57EI,20120401,20991231,0,0,,
DA/AL-099,"Mitteleck",1835,10.38059998,47.37559891,JN57EJ,20120401,20991231,0,0,,
DA/AL-100,"Musskopf",1968,10.24499989,47.29079819,JN57CG,20120401,20991231,0,0,,
DA/AL-101,"Mutzenkopf",1692,10.23309994,47.28110123,JN57CG,20120401,20991231,0,0,,
DA/AL-102,"Spaetengundkopf",1993,10.28919983,47.31859970,JN57DH,20120401,20991231,0,0,,
DA/AL-103,"Stuibenkopf",1830,10.42829990,47.48580170,JN57FL,20120401,20991231,0,0,,
DA/AL-104,"Traufberg",1601,10.31639957,47.33890152,JN57DI,20120401,20991231,0,0,,
DA/AL-105,"Zerrerkoepfle",1946,10.46780014,47.47689819,JN57FL,20120401,20991231,0,0,,
DA/AL-106,"Rosskopf",1822,10.43249989,47.42610168,JN57FK,20120401,20991231,0,0,,
DA/AL-107,"Bolsterlanger Horn",1588,10.20829964,47.45920181,JN57CL,20120401,20991231,0,2,DL4TO/P,08/02/2020
DA/AL-108,"Gatterkopf",1659,10.15030003,47.38859940,JN57BJ,20120401,20991231,0,0,,
DA/AL-109,"Geissberg",1372,10.21860027,47.41529846,JN57CJ,20120401,20991231,0,0,,
DA/AL-110,"Geisswiedenkopf",1544,10.20250034,47.42689896,JN57CK,20120401,20991231,0,0,,
DA/AL-111,"Grauenstein",1640,10.15690041,47.45830154,JN57BK,20120401,20991231,0,0,,
DA/AL-112,"Hoernlein",1549,10.10719967,47.42610168,JN57BK,20120401,20991231,0,0,,
